SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU_rates (INR),Predicted Solar energy Generation (kWh),Predicted TOU_rates (INR),Cummulative Energy Consumption
7/8/2024 21:46,147,0,0.33,0.018,0.05,0.07,0.108,10,0,10,1029.66
7/8/2024 21:51,147,0,0.34,0.127,0.001,0.15,0.066,10,0,10,1030
7/8/2024 21:56,147,0,0.28,0.099,0.111,0.23,0.15,10,0,10,1030.28
7/8/2024 22:02,147,0,0.29,0.064,0.028,0.005,0.08,10,0,10,1030.57
7/8/2024 22:07,147,0,0.27,0.067,0.159,0.037,0.043,10,0,10,1030.84
7/8/2024 22:12,147,0,0.27,0.056,0.001,0.059,0.122,10,0,10,1031.11
7/8/2024 22:17,147,0,0.27,0.112,0.075,0.049,0.078,10,0,10,1031.38
7/8/2024 22:22,147,0,0.26,0.031,0.094,0.091,0.089,10,0,10,1031.64
7/8/2024 22:29,147,0,0.27,0.094,0.089,0.009,0.061,10,0,10,1031.91
7/8/2024 22:34,147,0,0.27,0.047,0.106,0.158,0.006,10,0,10,1032.18
7/8/2024 22:39,147,0,0.27,0.073,0.164,0.081,0.093,10,0,10,1032.45
7/8/2024 22:45,147,0,0.26,0.098,0.067,0.031,0.002,10,0,10,1032.71
7/8/2024 22:50,147,0,0.3,0.096,0.109,0.037,0.154,10,0,10,1033.01
7/8/2024 22:55,147,0,0.3,0.101,0.064,0.09,0.083,10,0,10,1033.31
7/8/2024 23:00,147,0,0.3,0.166,0.072,0.128,0.02,10,0,10,1033.61
7/8/2024 23:05,147,0,0.29,0.091,0.005,0.001,0.112,10,0,10,1033.9
7/8/2024 23:11,147,0,0.24,0.038,0.117,0.034,0.045,10,0,10,1034.14
7/8/2024 23:16,147,0,0.24,0.115,0.034,0.017,0.047,10,0,10,1034.38
7/8/2024 23:21,147,0,0.28,0.09,0.004,0.052,0.056,10,0,10,1034.66
7/8/2024 23:27,147,0,0.27,0.067,0.001,0.088,0.09,10,0,10,1034.93
7/8/2024 23:33,147,0,0.27,0.014,0.14,0.052,0.078,10,0,10,1035.2
7/8/2024 23:38,147,0,0.27,0.01,0.053,0.179,0.148,10,0,10,1035.47
7/8/2024 23:43,147,0,0.27,0.106,0.016,0.157,0.05,10,0,10,1035.74
7/8/2024 23:49,147,0,0.5,0.049,0.178,0.012,0.041,10,0,10,1036.24
7/8/2024 23:54,147,0,0.23,0.035,0.073,0.035,0.046,10,0,10,1036.47
7/8/2024 23:59,147,0,0.27,0.191,0.086,0.087,0.115,10,0,10,1036.74
7/9/2024 0:04,147,0,0.27,0.094,0.001,0.079,0.056,10,0,10,1037.01
7/9/2024 0:09,147,0,0.26,0.018,0.008,0.13,0.047,10,0,10,1037.27
7/9/2024 0:14,147,0,0.27,0.13,0.131,0.004,0.004,10,0,10,1037.54
7/9/2024 0:21,147,0,0.27,0.003,0.035,0.054,0.093,10,0,10,1037.81
7/9/2024 0:26,147,0,0.26,0.06,0.004,0.056,0.03,10,0,10,1038.07
7/9/2024 0:31,147,0,0.26,0.017,0.028,0.057,0.15,10,0,10,1038.33
7/9/2024 0:36,147,0,0.25,0.064,0.035,0.048,0.083,10,0,10,1038.58
7/9/2024 0:41,147,0,0.26,0.044,0.088,0.095,0.002,10,0,10,1038.84
7/9/2024 0:46,147,0,0.29,0.115,0.114,0.034,0,10,0,10,1039.13
7/9/2024 0:52,147,0,0.26,0.008,0.003,0.003,0.078,10,0,10,1039.39
7/9/2024 0:57,147,0,0.26,0.044,0.14,0.157,0.095,10,0,10,1039.65
7/9/2024 1:02,147,0,0.26,0.108,0.181,0.183,0.007,10,0,10,1039.91
7/9/2024 1:07,147,0,0.26,0.134,0.062,0.137,0.085,10,0,10,1040.17
7/9/2024 1:14,147,0,0.25,0.006,0.112,0.027,0.125,10,0,10,1040.42
7/9/2024 1:19,147,0,0.26,0.042,0.063,0.055,0.091,10,0,10,1040.68
7/9/2024 1:24,147,0,0.26,0.003,0.003,0.075,0.02,10,0,10,1040.94
7/9/2024 1:29,147,0,0.23,0.021,0.039,0.126,0.018,10,0,10,1041.17
7/9/2024 1:34,147,0,0.23,0.064,0.024,0.038,0.066,10,0,10,1041.4
7/9/2024 1:40,147,0,0.23,0.076,0.088,0.006,0.066,10,0,10,1041.63
7/9/2024 1:45,147,0,0.23,0.008,0.101,0.029,0.056,10,0,10,1041.86
7/9/2024 1:50,147,0,0.23,0.019,0.164,0.002,0.105,10,0,10,1042.09
7/9/2024 1:55,147,0,0.23,0.051,0.103,0.096,0.03,10,0,10,1042.32
7/9/2024 2:00,147,0,0.23,0.038,0.151,0.091,0.001,10,0,10,1042.55
7/9/2024 2:05,147,0,0.22,0.007,0.05,0.026,0.02,10,0,10,1042.77
7/9/2024 2:11,147,0,0.22,0.048,0.13,0.036,0.081,10,0,10,1042.99
7/9/2024 2:16,147,0,0.23,0.014,0.016,0.115,0.023,10,0,10,1043.22
7/9/2024 2:22,147,0,0.23,0.057,0.017,0.024,0.09,10,0,10,1043.45
7/9/2024 2:27,147,0,0.23,0.002,0.013,0.137,0.002,10,0,10,1043.68
7/9/2024 2:33,147,0,0.23,0.068,0.023,0.054,0.121,10,0,10,1043.91
7/9/2024 2:38,147,0,0.23,0.005,0.151,0.003,0.001,10,0,10,1044.14
7/9/2024 2:43,147,0,0.22,0.026,0.066,0.086,0.012,10,0,10,1044.36
7/9/2024 2:48,147,0,0.23,0.015,0.006,0.113,0.114,10,0,10,1044.59
7/9/2024 2:54,147,0,0.25,0.015,0.037,0.044,0.125,10,0,10,1044.84
7/9/2024 2:59,147,0,0.25,0.029,0.132,0.054,0.034,10,0,10,1045.09
7/9/2024 3:04,147,0,0.24,0.029,0.111,0.115,0.091,10,0,10,1045.33
7/9/2024 3:09,147,0,0.25,0.044,0.11,0.111,0.045,10,0,10,1045.58
7/9/2024 3:14,147,0,0.24,0.018,0.09,0.025,0.142,10,0,10,1045.82
7/9/2024 3:20,147,0,0.24,0.021,0.03,0.058,0.152,10,0,10,1046.06
7/9/2024 3:26,147,0,0.24,0.04,0.048,0.182,0.049,10,0,10,1046.3
7/9/2024 3:31,147,0,0.24,0.07,0.009,0.033,0.087,10,0,10,1046.54
7/9/2024 3:37,147,0,0.24,0.165,0.115,0.037,0.085,10,0,10,1046.78
7/9/2024 3:42,147,0,0.24,0.007,0.066,0.111,0.117,10,0,10,1047.02
7/9/2024 3:47,147,0,0.24,0.034,0.023,0.122,0.064,10,0,10,1047.26
7/9/2024 3:52,147,0,0.24,0.008,0.067,0.125,0.085,10,0,10,1047.5
7/9/2024 3:58,147,0,0.23,0.081,0.04,0.068,0.043,10,0,10,1047.73
7/9/2024 4:03,147,0,0.24,0.093,0.079,0.124,0.026,19.29775281,0,19.29775281,1047.97
7/9/2024 4:10,147,0,0.24,0.043,0.079,0.076,0.085,19.29775281,0,19.29775281,1048.21
7/9/2024 4:15,147,0,0.24,0.13,0.001,0.183,0.14,19.29775281,0,19.29775281,1048.45
7/9/2024 4:20,147,0,0.24,0.09,0.1,0.053,0.063,19.29775281,0,19.29775281,1048.69
7/9/2024 4:25,147,0,0.24,0.112,0.041,0.065,0.071,19.29775281,0,19.29775281,1048.93
7/9/2024 4:31,147,0,0.24,0.07,0.035,0.064,0.03,19.29775281,0,19.29775281,1049.17
7/9/2024 4:36,147,0,0.24,0.027,0.088,0.04,0.026,19.29775281,0,19.29775281,1049.41
7/9/2024 4:41,147,0,0.24,0.075,0.05,0.001,0.004,19.29775281,0,19.29775281,1049.65
7/9/2024 4:46,147,0,0.25,0.091,0.033,0.042,0.108,19.29775281,0,19.29775281,1049.9
7/9/2024 4:51,147,0,0.22,0.09,0.055,0.003,0.011,19.29775281,0,19.29775281,1050.12
7/9/2024 4:56,147,0,0.22,0.038,0.004,0.008,0.129,19.29775281,0,19.29775281,1050.34
7/9/2024 5:01,147,0,0.21,0.02,0.021,0.169,0.027,19.29775281,0,19.29775281,1050.55
7/9/2024 5:06,147,0,0.22,0.117,0.044,0.01,0.003,19.29775281,0,19.29775281,1050.77
7/9/2024 5:12,147,0,0.22,0.082,0.072,0.027,0.154,19.29775281,0,19.29775281,1050.99
7/9/2024 5:17,147,0,0.21,0.095,0.04,0.113,0.007,19.29775281,0,19.29775281,1051.2
7/9/2024 5:23,147,0,0.22,0.027,0.059,0.092,0.051,19.29775281,0,19.29775281,1051.42
7/9/2024 5:28,147,0,0.21,0.044,0.029,0.075,0.069,19.29775281,0,19.29775281,1051.63
7/9/2024 5:34,147,0,0.43,0.042,0.023,0.091,0.032,24.41011236,0,24.41011236,1052.06
7/9/2024 5:39,147,0,0.23,0.055,0.193,0.028,0.045,24.41011236,0,24.41011236,1052.29
7/9/2024 5:44,147,0,0.23,0.003,0.009,0.009,0.191,24.41011236,0,24.41011236,1052.52
7/9/2024 5:49,147,0,0.23,0.091,0.096,0.035,0.017,24.41011236,0,24.41011236,1052.75
7/9/2024 5:55,147,0,0.23,0.015,0.007,0.019,0.127,24.41011236,0,24.41011236,1052.98
7/9/2024 6:00,147,0,0.24,0.045,0.036,0.066,0.049,24.41011236,0,24.41011236,1053.22
7/9/2024 6:05,147,0,0.23,0.053,0.059,0.015,0.075,19.29775281,0,19.29775281,1053.45
7/9/2024 6:10,147,0,0.26,0.011,0.08,0.075,0.024,19.29775281,0,19.29775281,1053.71
7/9/2024 6:15,147,0,0.25,0.111,0.097,0.068,0.08,19.29775281,0,19.29775281,1053.96
7/9/2024 6:20,147,0,0.27,0.057,0.06,0.009,0.081,19.29775281,0,19.29775281,1054.23
7/9/2024 6:27,147,0,0.26,0.071,0.026,0.114,0.002,19.29775281,0,19.29775281,1054.49
7/9/2024 6:32,147,0,0.5,0.028,0.112,0.102,0.088,19.29775281,0,19.29775281,1054.99
7/9/2024 6:37,147,0,0.28,0.056,0.025,0.042,0.108,19.29775281,0,19.29775281,1055.27
7/9/2024 6:42,147,0,0.28,0.102,0.048,0.016,0.116,19.29775281,0,19.29775281,1055.55
7/9/2024 6:48,147,0,0.29,0.031,0.003,0.089,0.105,19.29775281,0,19.29775281,1055.84
7/9/2024 6:53,147,0,0.3,0.135,0.207,0.116,0.08,19.29775281,0,19.29775281,1056.14
7/9/2024 6:58,147,0,0.28,0.051,0.118,0.069,0.182,19.29775281,0,19.29775281,1056.42
7/9/2024 7:03,147,0,0.28,0.121,0.163,0.084,0.041,19.29775281,0,19.29775281,1056.7
7/9/2024 7:08,147,0,0.29,0.017,0.081,0.044,0.009,19.29775281,0,19.29775281,1056.99
7/9/2024 7:14,147,0,0.3,0.121,0.108,0.107,0.052,19.29775281,0,19.29775281,1057.29
7/9/2024 7:19,147,0,0.3,0.068,0.057,0.11,0.182,19.29775281,0,19.29775281,1057.59
7/9/2024 7:24,147,0,0.28,0.194,0.054,0.053,0.016,19.29775281,0,19.29775281,1057.87
7/9/2024 7:30,147,0,0.3,0.137,0,0.062,0.038,19.29775281,0,19.29775281,1058.17
7/9/2024 7:36,147,0,0.29,0.073,0.011,0.252,0.092,19.29775281,0,19.29775281,1058.46
7/9/2024 7:41,147,0,0.3,0.065,0.121,0.079,0.201,19.29775281,0,19.29775281,1058.76
7/9/2024 7:46,147,0,0.32,0.02,0.055,0.038,0.051,19.29775281,0,19.29775281,1059.08
7/9/2024 7:51,147,0,0.33,0.058,0.085,0.046,0.019,19.29775281,0,19.29775281,1059.41
7/9/2024 7:56,147,0,0.37,0.066,0.123,0.028,0.038,19.29775281,0,19.29775281,1059.78
7/9/2024 8:02,147,0,0.36,0.065,0.003,0.237,0.096,24.41011236,0,24.41011236,1060.14
7/9/2024 8:07,147,0,0.36,0.027,0.028,0.041,0.154,24.41011236,0,24.41011236,1060.5
7/9/2024 8:12,147,0,0.4,0.343,0.123,0.149,0.221,24.41011236,0,24.41011236,1060.9
7/9/2024 8:13,147,0,0.39,0.037,0.15,0.266,0.052,24.41011236,0,24.41011236,1061.29
7/9/2024 8:17,147,0,0.38,0.008,0.041,0.04,0.113,24.41011236,0,24.41011236,1061.67
7/9/2024 8:23,147,0,0.37,0.053,0.041,0.009,0.205,24.41011236,0,24.41011236,1062.04
7/9/2024 8:28,147,0,0.37,0.027,0.017,0.104,0.019,24.41011236,0,24.41011236,1062.41
7/9/2024 8:31,147,0,0.37,0.007,0.083,0.026,0.253,24.41011236,0,24.41011236,1062.78
7/9/2024 8:34,147,0,0.37,0.161,0.1,0.163,0.123,24.41011236,0,24.41011236,1063.15
7/9/2024 8:39,147,0,0.35,0.22,0.096,0.065,0.118,24.41011236,0,24.41011236,1063.5
7/9/2024 8:44,147,0,0.32,0.169,0.046,0.133,0.076,24.41011236,0,24.41011236,1063.82
7/9/2024 8:49,147,0,0.47,0.08,0.209,0.046,0.08,24.41011236,0,24.41011236,1064.29
7/9/2024 8:55,147,0,0.33,0.231,0.041,0.016,0.019,24.41011236,0,24.41011236,1064.62
7/9/2024 9:00,147,0,0.55,0.345,0.215,0.118,0.027,24.41011236,0,24.41011236,1065.17
7/9/2024 9:05,147,0,0.34,0.137,0.177,0.04,0.079,24.41011236,0,24.41011236,1065.51
7/9/2024 9:10,147,0,0.39,0.002,0.004,0.128,0.079,24.41011236,0,24.41011236,1065.9
7/9/2024 9:16,147,0,0.42,0.088,0.128,0.036,0.048,24.41011236,0,24.41011236,1066.32
7/9/2024 9:21,147,0,0.38,0.038,0.177,0.247,0.107,24.41011236,0,24.41011236,1066.7
7/9/2024 9:27,147,0,0.36,0.188,0.041,0.045,0.009,24.41011236,0,24.41011236,1067.06
7/9/2024 9:32,147,0,0.65,0.42,0.041,0.13,0.189,24.41011236,0,24.41011236,1067.71
7/9/2024 9:37,147,0,0.41,0.034,0.334,0.203,0.139,24.41011236,0,24.41011236,1068.12
7/9/2024 9:43,147,0,0.41,0.077,0.022,0.079,0.209,24.41011236,0,24.41011236,1068.53
7/9/2024 9:48,147,0,0.42,0.123,0.127,0.208,0.149,24.41011236,0,24.41011236,1068.95
7/9/2024 9:53,147,0,0.41,0.025,0.041,0.062,0.146,24.41011236,0,24.41011236,1069.36
7/9/2024 9:59,147,0,0.38,0.243,0.001,0.028,0.029,24.41011236,0,24.41011236,1069.74
7/9/2024 10:04,147,0,0.44,0.031,0.003,0.094,0.183,24.41011236,0,24.41011236,1070.18
7/9/2024 10:09,147,0,0.53,0.18,0.117,0.157,0.283,24.41011236,0,24.41011236,1070.71
7/9/2024 10:14,147,0,0.52,0.196,0.125,0.025,0.178,24.41011236,0,24.41011236,1071.23
7/9/2024 10:18,147,0,0.49,0.198,0.148,0.022,0.036,24.41011236,0,24.41011236,1071.72
7/9/2024 10:20,147,0,0.49,0.009,0.081,0.008,0.17,24.41011236,0,24.41011236,1072.21
7/9/2024 10:22,147,0,0.46,0.182,0.163,0.163,0.035,24.41011236,0,24.41011236,1072.67
7/9/2024 10:25,147,0,0.46,0.057,0.017,0.024,0.011,24.41011236,0,24.41011236,1073.13
7/9/2024 10:31,147,0,0.44,0.018,0.152,0.142,0.155,24.41011236,0,24.41011236,1073.57
7/9/2024 10:36,147,0,0.45,0.013,0.22,0.115,0.046,24.41011236,0,24.41011236,1074.02
7/9/2024 10:41,147,0,0.49,0.413,0.03,0.109,0.088,24.41011236,0,24.41011236,1074.51
7/9/2024 10:46,147,0,0.52,0.085,0.278,0.166,0.148,24.41011236,0,24.41011236,1075.03
7/9/2024 10:51,147,0,0.49,0.135,0.13,0.038,0.173,24.41011236,0,24.41011236,1075.52
7/9/2024 10:53,147,0,0.47,0.081,0.277,0.036,0.416,24.41011236,0,24.41011236,1075.99
7/9/2024 10:53,147,0,0.49,0.153,0.064,0.198,0.052,24.41011236,0,24.41011236,1076.48
7/9/2024 10:56,147,0,0.55,0.052,0.164,0.014,0.086,24.41011236,0,24.41011236,1077.03
7/9/2024 10:59,147,0,0.49,0.133,0.116,0.194,0.183,24.41011236,0,24.41011236,1077.52
7/9/2024 11:01,147,0,0.56,0.022,0.283,0.387,0.054,24.41011236,0,24.41011236,1078.08
7/9/2024 11:17,0,0,0.63,0.036,0.024,0.395,0.419,24.41011236,0,24.41011236,1078.71
7/9/2024 11:21,0,0,0.45,0.16,0.184,0.081,0.009,24.41011236,0,24.41011236,1079.16
7/9/2024 11:27,0,0,0.39,0.033,0.113,0.01,0.295,24.41011236,0,24.41011236,1079.55
7/9/2024 11:32,0,0,0.44,0.03,0.032,0.046,0.023,24.41011236,0,24.41011236,1079.99
7/9/2024 11:37,0,0,0.45,0,0.007,0.138,0.16,24.41011236,0,24.41011236,1080.44
7/9/2024 11:42,0,-0.1,,,,,,24.41011236,-0.1,24.41011236,1080.44
7/9/2024 11:47,0,0,0.46,0.401,0.093,0.17,0.019,24.41011236,0,24.41011236,1080.9
7/9/2024 11:52,0,0,0.49,0.072,0.021,0.059,0.082,24.41011236,0,24.41011236,1081.39
7/9/2024 11:58,0,0,0.47,0.188,0.259,0.112,0.084,24.41011236,0,24.41011236,1081.86
7/9/2024 12:03,0,0,0.5,0.285,0.074,0.032,0.34,24.41011236,0,24.41011236,1082.36
7/9/2024 12:09,0,-0.1,,,,,,24.41011236,-0.1,24.41011236,1082.36
7/9/2024 12:13,0,0,0.51,0.017,0.017,0.142,0.091,24.41011236,0,24.41011236,1082.87
7/9/2024 12:19,0,0,0.51,0.07,0.01,0.009,0.257,24.41011236,0,24.41011236,1083.38
7/9/2024 12:25,0,0,0.53,0.219,0.021,0.134,0.033,24.41011236,0,24.41011236,1083.91
7/9/2024 12:30,0,0,0.52,0.089,0.195,0.041,0.079,24.41011236,0,24.41011236,1084.43
7/9/2024 12:35,0,0,0.51,0.335,0.017,0.102,0.192,24.41011236,0,24.41011236,1084.94
7/9/2024 12:41,0,0,0.53,0.01,0.227,0.091,0.113,24.41011236,0,24.41011236,1085.47
7/9/2024 12:46,0,0,0.53,0.013,0.035,0.135,0.013,19.29775281,0,19.29775281,1086
7/9/2024 12:51,0,0,0.55,0.07,0.321,0.108,0.077,19.29775281,0,19.29775281,1086.55
7/9/2024 12:56,0,0,0.55,0.22,0.491,0.432,0.164,19.29775281,0,19.29775281,1087.1
7/9/2024 13:01,0,0,0.54,0.065,0.118,0.018,0.042,19.29775281,0,19.29775281,1087.64
7/9/2024 13:05,0,0,0.53,0.078,0.118,0.174,0.194,19.29775281,0,19.29775281,1088.17
7/9/2024 13:05,0,0,0.55,0.049,0.016,0.325,0.015,19.29775281,0,19.29775281,1088.72
7/9/2024 13:06,0,0,0.53,0.001,0.179,0.093,0.124,19.29775281,0,19.29775281,1089.25
7/9/2024 13:12,0,0,0.5,0.271,0.124,0.141,0.212,19.29775281,0,19.29775281,1089.75
7/9/2024 13:17,0,0,0.51,0.165,0.08,0.343,0.037,19.29775281,0,19.29775281,1090.26
7/9/2024 13:23,0,0,0.57,0.157,0.069,0.222,0.093,19.29775281,0,19.29775281,1090.83
7/9/2024 13:28,0,0,0.57,0.245,0.241,0.054,0.075,19.29775281,0,19.29775281,1091.4
7/9/2024 13:30,0,0,0.52,0.034,0.278,0.181,0.202,19.29775281,0,19.29775281,1091.92
7/9/2024 13:34,0,0,0.54,0.075,0.129,0.048,0.281,19.29775281,0,19.29775281,1092.46
7/9/2024 13:39,0,0,0.54,0.127,0.048,0.246,0.02,19.29775281,0,19.29775281,1093
7/9/2024 13:45,0,0,0.56,0.214,0.265,0.003,0.059,19.29775281,0,19.29775281,1093.56
7/9/2024 13:46,0,0,0.57,0.071,0.016,0.124,0.305,19.29775281,0,19.29775281,1094.13
7/9/2024 13:46,0,0,0.57,0.425,0.092,0.424,0.13,19.29775281,0,19.29775281,1094.7
7/9/2024 13:49,0,0,0.55,0.32,0.044,0.185,0.004,19.29775281,0,19.29775281,1095.25
7/9/2024 13:53,0,0,0.53,0.152,0.141,0.194,0.179,19.29775281,0,19.29775281,1095.78
7/9/2024 13:54,0,0,0.51,0.019,0.011,0.01,0.049,19.29775281,0,19.29775281,1096.29
7/9/2024 13:55,0,0,0.53,0.255,0.161,0.022,0.03,19.29775281,0,19.29775281,1096.82
7/9/2024 14:00,0,0,0.52,0.247,0.048,0.027,0.144,19.29775281,0,19.29775281,1097.34
7/9/2024 14:05,0,0,0.52,0.016,0.129,0.012,0.171,19.29775281,0,19.29775281,1097.86
7/9/2024 14:10,0,0,0.52,0.07,0.11,0.059,0.024,19.29775281,0,19.29775281,1098.38
7/9/2024 14:16,0,0,0.48,0.082,0.057,0.081,0.12,19.29775281,0,19.29775281,1098.86
7/9/2024 14:22,0,0,0.5,0.005,0.028,0.327,0.32,19.29775281,0,19.29775281,1099.36
7/9/2024 14:27,0,0,0.51,0.046,0.025,0.017,0.087,19.29775281,0,19.29775281,1099.87
7/9/2024 14:33,0,0,0.51,0.072,0.385,0.027,0,19.29775281,0,19.29775281,1100.38
7/9/2024 14:38,0,0,0.49,0.134,0.013,0.025,0.005,19.29775281,0,19.29775281,1100.87
7/9/2024 14:43,0,0,0.49,0.038,0.04,0.024,0.074,19.29775281,0,19.29775281,1101.36
7/9/2024 14:48,0,0,0.45,0.034,0.065,0.048,0.346,19.29775281,0,19.29775281,1101.81
7/9/2024 14:53,0,0,0.44,0.106,0.075,0.118,0.09,19.29775281,0,19.29775281,1102.25
7/9/2024 14:59,0,-0.1,,,,,,19.29775281,-0.1,19.29775281,1102.25
7/9/2024 15:04,0,0,0.41,0.053,0.101,0.091,0.012,10,0,10,1102.66
7/9/2024 15:09,0,0,0.4,0.218,0.234,0.06,0.237,10,0,10,1103.06
7/9/2024 15:14,0,0,0.37,0.026,0.323,0.004,0.003,10,0,10,1103.43
7/9/2024 15:19,0,0,0.38,0.053,0.062,0.108,0.134,10,0,10,1103.81
7/9/2024 15:26,0,0,0.39,0.207,0.008,0.079,0.006,10,0,10,1104.2
7/9/2024 15:31,0,0,0.37,0.04,0.037,0.019,0.162,10,0,10,1104.57
7/9/2024 15:36,0,0,0.36,0.018,0.148,0.173,0.011,10,0,10,1104.93
7/9/2024 15:41,0,0,0.37,0.035,0.165,0.077,0.08,10,0,10,1105.3
7/9/2024 15:46,0,0,0.36,0.021,0.012,0.071,0.18,10,0,10,1105.66
7/9/2024 15:52,0,-0.1,,,,,,10,-0.1,10,1105.66
7/9/2024 15:57,0,0,0.35,0.035,0.127,0.008,0.072,10,0,10,1106.01
7/9/2024 16:02,0,0,0.39,0.009,0.194,0.216,0.051,10,0,10,1106.4
7/9/2024 16:07,0,0,0.35,0.042,0.043,0.008,0.03,10,0,10,1106.75
7/9/2024 16:12,0,0,0.37,0.172,0.001,0.008,0.112,10,0,10,1107.12
7/9/2024 16:19,0,0,0.43,0.003,0.112,0.074,0.121,10,0,10,1107.55
7/9/2024 16:24,0,0,0.44,0.09,0.069,0.103,0.125,10,0,10,1107.99
7/9/2024 16:29,0,0,0.45,0.13,0.085,0.023,0.022,10,0,10,1108.44
7/9/2024 16:34,0,0,0.46,0.109,0.027,0.037,0.027,10,0,10,1108.9
7/9/2024 16:39,0,0,0.43,0.046,0.174,0.158,0.087,10,0,10,1109.33
7/9/2024 16:45,0,0,0.43,0.213,0.095,0.117,0.089,10,0,10,1109.76
7/9/2024 16:50,0,0,0.45,0.164,0.266,0.03,0.263,10,0,10,1110.21
7/9/2024 16:55,0,0,0.44,0.079,0.052,0.247,0.007,10,0,10,1110.65
7/9/2024 17:00,0,-0.1,,,,,,10,-0.1,10,1110.65
7/9/2024 17:05,0,0,0.48,0.091,0.011,0.22,0.112,10,0,10,1111.13
7/9/2024 17:11,0,0,0.46,0.032,0.257,0.032,0.089,10,0,10,1111.59
7/9/2024 17:16,0,0,0.48,0.085,0.092,0.104,0.193,10,0,10,1112.07
7/9/2024 17:21,0,0,0.45,0.065,0.121,0.171,0.019,10,0,10,1112.52
7/9/2024 17:26,0,0,0.44,0.162,0.067,0.238,0.055,10,0,10,1112.96
7/9/2024 17:27,0,0,0.48,0.091,0.042,0.049,0.033,10,0,10,1113.44
7/9/2024 17:28,0,0,0.46,0.083,0.216,0.114,0.111,10,0,10,1113.9
7/9/2024 17:33,0,0,0.46,0.037,0.238,0.081,0.135,10,0,10,1114.36
7/9/2024 17:38,0,0,0.46,0.078,0.057,0.148,0.185,10,0,10,1114.82
7/9/2024 17:43,0,0,0.46,0.084,0.3,0.059,0.058,10,0,10,1115.28
7/9/2024 17:49,0,0,0.46,0.314,0.046,0.19,0.025,10,0,10,1115.74
7/9/2024 17:54,0,0,0.46,0.193,0.123,0.049,0.282,10,0,10,1116.2
7/9/2024 17:59,0,0,0.46,0.102,0.053,0.332,0.066,10,0,10,1116.66
7/9/2024 18:04,0,0,0.72,0.057,0.175,0.015,0.018,24.41011236,0,24.41011236,1117.38
7/9/2024 18:09,0,0,0.49,0.005,0.254,0.037,0.169,24.41011236,0,24.41011236,1117.87
7/9/2024 18:14,0,0,0.48,0.151,0.149,0.001,0.074,24.41011236,0,24.41011236,1118.35
7/9/2024 18:20,0,0,0.48,0.202,0.105,0.005,0.192,24.41011236,0,24.41011236,1118.83
7/9/2024 18:21,0,0,0.46,0.01,0.036,0.158,0.109,24.41011236,0,24.41011236,1119.29
7/9/2024 18:26,0,0,0.47,0.115,0.167,0.033,0.268,24.41011236,0,24.41011236,1119.76
7/9/2024 18:32,0,0,0.47,0.178,0.23,0.135,0.425,24.41011236,0,24.41011236,1120.23
7/9/2024 18:37,0,-0.1,,,,,,24.41011236,-0.1,24.41011236,1120.23
7/9/2024 18:42,0,0,0.47,0.213,0.242,0.31,0.018,24.41011236,0,24.41011236,1120.7
7/9/2024 18:48,0,0,0.43,0.108,0.07,0.111,0.059,24.41011236,0,24.41011236,1121.13
7/9/2024 18:53,0,0,0.41,0.091,0.34,0.044,0.214,24.41011236,0,24.41011236,1121.54
7/9/2024 18:58,0,0,0.43,0.021,0.249,0.012,0.025,24.41011236,0,24.41011236,1121.97
7/9/2024 19:03,0,0,0.43,0.195,0.112,0.202,0.035,24.41011236,0,24.41011236,1122.4
7/9/2024 19:09,0,-0.1,,,,,,24.41011236,-0.1,24.41011236,1122.4
7/9/2024 19:13,0,0,0.34,0.055,0.042,0.003,0.089,24.41011236,0,24.41011236,1122.74
7/9/2024 19:19,0,0,0.33,0.036,0.171,0.084,0.08,24.41011236,0,24.41011236,1123.07
7/9/2024 19:24,0,0,0.33,0.193,0.072,0.025,0.078,24.41011236,0,24.41011236,1123.4
7/9/2024 19:30,0,-0.1,,,,,,24.41011236,-0.1,24.41011236,1123.4
7/9/2024 19:35,0,0,0.33,0.123,0.18,0.003,0.151,24.41011236,0,24.41011236,1123.73
7/9/2024 19:41,0,-0.1,,,,,,24.41011236,-0.1,24.41011236,1123.73
7/9/2024 19:46,0,0,0.56,0.144,0.116,0.136,0.117,24.41011236,0,24.41011236,1124.29
7/9/2024 19:51,0,0,0.33,0.092,0.02,0.074,0.119,24.41011236,0,24.41011236,1124.62
7/9/2024 19:56,0,0,0.37,0.217,0.015,0.208,0.28,24.41011236,0,24.41011236,1124.99
7/9/2024 20:01,0,0,0.38,0.051,0.045,0.058,0.064,24.41011236,0,24.41011236,1125.37
7/9/2024 20:06,0,0,0.38,0.052,0.029,0.213,0.007,24.41011236,0,24.41011236,1125.75
7/9/2024 20:12,0,0,0.36,0.225,0.117,0.072,0.051,24.41011236,0,24.41011236,1126.11
7/9/2024 20:18,0,0,0.37,0.021,0.037,0.238,0.048,24.41011236,0,24.41011236,1126.48
7/9/2024 20:23,0,0,0.37,0.029,0.101,0.223,0.101,24.41011236,0,24.41011236,1126.85
7/9/2024 20:28,0,0,0.36,0.076,0.045,0.06,0.258,24.41011236,0,24.41011236,1127.21
7/9/2024 20:33,0,0,0.37,0.11,0.033,0.154,0.219,24.41011236,0,24.41011236,1127.58
